engine,scenario_id,route,decision_time_us,latency_ms,cost_usd,success,reward,agreement_with_rule,ctx_network_latency_ms,ctx_connectivity,ctx_cpu_available,ctx_priority,ctx_batch_size,ctx_cost_budget_usd,ctx_model_size_mb
RuleBased,79,cloud,3.38,251.36,0.0068,True,-36.936,True,184.79984812334908,1,26.37920179638847,3,8,2.0,22.5
RuleBased,80,hybrid,3.398,71.641,0.008,True,-17.967,True,110.08835731162753,1,47.25584679353118,2,16,5.0,22.5
RuleBased,81,edge,3.322,30.283,2e-05,True,0.604,True,110.90290394245972,1,48.719421274238805,2,16,5.0,40.0
RuleBased,82,cloud,3.425,240.058,0.0136,True,-34.045,True,122.54228180708148,1,40.48301001520346,4,16,5.0,40.0
RuleBased,83,edge,3.614,36.792,2e-05,True,-0.486,True,205.23022468252574,1,45.83451763164744,3,32,1.0,22.5
RuleBased,84,hybrid,3.591,114.371,0.008,True,-22.288,True,197.64285581457764,1,20.525770808404257,2,16,2.0,40.0
RuleBased,85,edge,3.234,53.413,2e-05,True,-2.05,True,182.42967178095319,1,40.73112384711277,3,16,2.0,22.5
RuleBased,86,cloud,3.67,109.343,0.0136,True,-32.239,True,67.12415906698492,1,30.993555425208108,3,16,1.0,22.5
RuleBased,87,edge,3.267,30.651,2e-05,True,-0.382,True,210.2415062997934,1,45.74707764271998,2,16,5.0,40.0
RuleBased,88,edge,3.249,37.311,2e-05,True,1.053,True,95.65399670900874,1,58.44694123096508,3,8,1.0,22.5
RuleBased,89,hybrid,3.39,80.061,0.004,True,-11.388,True,99.21047564711864,1,53.657146308860796,4,8,2.0,40.0
RuleBased,90,hybrid,3.608,104.859,0.004,True,-12.701,True,159.14215459985033,1,49.453039005084875,3,8,2.0,22.5
RuleBased,91,hybrid,3.338,66.556,0.008,True,-18.563,True,95.19905496049034,1,56.71253193669999,4,16,5.0,22.5
RuleBased,92,hybrid,3.562,87.868,0.008,True,-19.274,True,125.27604144817883,1,35.890914800243934,3,16,2.0,22.5
RuleBased,93,hybrid,3.423,140.871,0.008,True,-23.015,True,182.28349993453105,1,26.661715366607208,3,16,2.0,22.5
