engine,scenario_id,route,decision_time_us,latency_ms,cost_usd,success,reward,agreement_with_rule,ctx_network_latency_ms,ctx_connectivity,ctx_cpu_available,ctx_priority,ctx_batch_size,ctx_cost_budget_usd,ctx_model_size_mb
QLearning,67,edge,20.437,46.966,2e-05,True,-3.117,False,55.94296175134069,1,33.48243339339124,4,2,5.0,15.1
QLearning,68,edge,20.239,22.647,2e-05,True,1.778,False,42.88722205815675,1,71.0446431485141,5,4,5.0,22.5
QLearning,69,edge,20.129,46.87,2e-05,True,-2.699,False,44.10587699514544,1,51.09095454232747,5,2,10.0,15.1
QLearning,70,edge,19.804,31.61,2e-05,True,-1.682,False,140.12259148238465,1,43.98154090747401,5,1,5.0,15.1
QLearning,71,edge,20.35,39.3,2e-05,True,-2.189,False,120.39507031033187,1,37.43263557001042,5,4,10.0,22.5
QLearning,72,edge,20.024,44.31,2e-05,True,-1.986,False,132.87016108023607,1,47.16881463119785,4,8,10.0,15.1
QLearning,73,edge,20.331,35.278,2e-05,True,-2.913,False,121.0590351705408,1,44.25574375341456,4,8,2.0,15.1
QLearning,74,edge,19.968,43.242,2e-05,True,-1.025,False,119.16352501502915,1,61.126271825180005,5,4,2.0,15.1
QLearning,75,edge,19.404,27.623,2e-05,True,1.446,False,61.97470203743586,1,72.67301111999677,4,4,5.0,9.4
QLearning,76,edge,20.875,51.115,2e-05,True,-3.81,False,97.35599199451994,1,31.77799120347985,5,8,5.0,15.1
QLearning,77,edge,20.825,27.162,2e-05,True,0.82,False,32.60649700439049,1,64.4054257728483,4,4,10.0,15.1
QLearning,78,edge,20.88,38.115,2e-05,True,1.473,False,139.02501286107483,1,71.60459905724412,5,2,5.0,22.5
QLearning,79,edge,20.638,29.022,2e-05,True,-0.741,False,69.65345626476233,1,75.75899524231994,5,1,10.0,22.5
QLearning,80,edge,20.486,30.084,2e-05,True,-3.425,False,60.26088160031961,1,43.37075294436758,5,8,5.0,15.1
QLearning,81,edge,20.326,24.904,2e-05,True,0.118,False,31.41048166527948,1,66.64985464582526,5,4,2.0,9.4
QLearning,82,edge,20.252,49.341,2e-05,True,0.711,False,124.88937239986952,1,53.32178540699198,4,4,10.0,22.5
QLearning,83,edge,21.218,30.355,2e-05,True,0.014,False,52.518313710952896,1,67.29163535406158,5,2,2.0,15.1
QLearning,84,edge,20.226,23.77,2e-05,True,-1.173,False,54.764510935022294,1,62.02286093974688,5,1,5.0,22.5
QLearning,85,edge,20.644,48.413,2e-05,True,-2.481,False,92.61609764201074,1,57.39834290559336,5,1,5.0,9.4
QLearning,86,edge,20.689,25.643,2e-05,True,-0.605,False,52.23098208030969,1,65.38378513036999,5,8,10.0,15.1
QLearning,87,edge,20.874,31.631,2e-05,True,-3.44,False,71.2269735462182,1,42.48000628026833,5,8,5.0,9.4
QLearning,88,edge,20.339,45.147,2e-05,True,-2.636,False,107.2316841691775,1,32.327886903267924,5,4,5.0,9.4
QLearning,89,edge,19.997,36.645,2e-05,True,-0.558,False,74.1050069990469,1,53.17615528645807,4,4,10.0,9.4
QLearning,90,edge,20.47,27.316,2e-05,True,1.485,True,127.79275811689375,1,72.46134958081309,5,4,10.0,9.4
QLearning,91,edge,20.388,21.135,2e-05,True,-0.816,False,132.36597285536004,1,78.59495344560116,5,8,10.0,15.1
QLearning,92,edge,21.64,40.227,2e-05,True,-4.202,False,73.20951567395997,1,29.29373770495575,5,2,10.0,22.5
QLearning,93,edge,20.209,47.91,2e-05,True,-0.816,True,134.1962209786432,1,59.67977494634712,4,2,5.0,9.4
QLearning,94,edge,20.515,36.986,2e-05,True,-1.268,False,55.16041734426147,1,52.9418866489204,5,2,10.0,15.1
QLearning,95,edge,20.114,34.42,2e-05,True,0.361,False,46.405307256180706,1,62.31701661819318,5,4,5.0,22.5
QLearning,96,edge,30.923,35.563,2e-05,True,-2.141,False,103.82840102268892,1,54.650156202896994,5,2,2.0,9.4
QLearning,97,edge,20.83,21.829,2e-05,True,-0.475,True,125.67784650554215,1,68.95349805156893,5,1,5.0,9.4
QLearning,98,edge,19.708,21.298,2e-05,True,1.418,False,46.70264238198864,1,77.97062158374158,5,2,2.0,9.4
QLearning,99,edge,20.221,29.663,2e-05,True,1.373,False,113.15772240189563,1,66.32471889413802,5,8,10.0,15.1
